student_code,name,age,gender,class_level,semester,study_hours,sleep_hours,screen_time,study_days,attendance,previous_marks,exam_score,passed
STU-01688,Anushka Joshi,16,Female,10th,Semester 4,4.2,6.6,1.3,6,93.1,77.7,75.8,1
STU-01689,Ishaan Mishra,17,Male,11th,Semester 3,1.2,7.5,8.0,3,72.3,46.7,38.2,0
STU-01690,Saanvi Singh,18,Female,Undergraduate,Semester 4,1.5,7.6,2.3,4,76.6,55.7,43.5,0
STU-01691,Riya Nair,16,Female,10th,Semester 1,3.7,6.5,2.0,5,94.4,57.4,62.0,1
STU-01692,Kavya Verma,14,Female,9th,Semester 4,3.5,7.2,4.5,5,62.8,51.1,42.9,0
STU-01693,Aanya Rao,17,Female,12th,Semester 4,1.9,4.9,6.5,3,86.7,64.3,44.6,0
STU-01694,Tanvi Chouhan,20,Female,Undergraduate,Semester 1,2.1,7.5,2.7,5,88.0,61.6,66.4,1
STU-01695,Vihaan Chouhan,17,Male,11th,Semester 4,4.9,5.6,2.9,7,75.0,63.2,65.9,1
STU-01696,Vihaan Mishra,21,Male,Undergraduate,Semester 3,4.9,7.0,2.9,7,96.3,72.6,79.2,1
STU-01697,Advaith Kumar,16,Male,12th,Semester 2,4.8,7.4,2.6,7,61.8,56.7,63.5,1
STU-01698,Meera Patel,18,Female,Undergraduate,Semester 3,1.8,7.4,2.2,4,68.3,61.0,57.7,1
STU-01699,Pranav Malhotra,16,Male,12th,Semester 3,1.5,9.7,4.0,3,76.4,57.0,44.9,0
STU-01700,Kabir Patel,16,Male,12th,Semester 4,4.0,7.8,4.5,7,96.7,73.3,70.1,1
STU-01701,Riya Singh,17,Female,12th,Semester 3,7.8,7.5,3.1,7,53.7,74.9,72.0,1
STU-01702,Muhammad Mishra,17,Male,11th,Semester 4,6.5,7.4,1.9,7,62.3,68.0,56.8,1
STU-01703,Dev Sharma,14,Male,9th,Semester 4,2.3,7.0,3.4,4,94.1,70.4,66.9,1
STU-01704,Aarav Verma,18,Male,Undergraduate,Semester 1,4.1,6.0,11.0,6,78.6,54.5,48.6,0
STU-01705,Angel Patel,17,Female,12th,Semester 3,2.3,7.4,1.6,4,87.8,63.0,57.3,1
STU-01706,Angel Mishra,15,Female,10th,Semester 4,6.7,8.2,1.8,7,96.8,90.5,88.5,1
STU-01707,Kavya Malhotra,22,Female,Undergraduate,Semester 4,3.1,8.0,10.0,5,80.0,53.7,44.3,0
STU-01708,Pooja Nair,14,Female,10th,Semester 2,1.4,6.8,5.8,3,82.5,66.3,44.5,0
STU-01709,Advaith Gupta,18,Male,12th,Semester 4,3.1,7.1,2.8,5,56.3,70.6,53.4,1
STU-01710,Ayaan Banerjee,22,Male,Undergraduate,Semester 4,1.6,7.9,5.4,4,63.7,57.3,51.3,1
STU-01711,Advaith Das,16,Male,9th,Semester 3,7.4,7.4,0.5,7,76.9,76.4,81.5,1
STU-01712,Meera Mishra,16,Female,9th,Semester 4,0.9,6.9,6.9,2,72.5,48.2,38.8,0
STU-01713,Dhruv Mehta,18,Male,12th,Semester 4,7.6,7.8,6.4,7,89.2,82.5,77.5,1
STU-01714,Arnav Malhotra,18,Male,12th,Semester 2,2.4,7.9,6.1,5,84.2,55.5,54.7,1
STU-01715,Ananya Kumar,16,Female,9th,Semester 4,5.9,7.0,1.4,7,80.1,79.5,70.2,1
STU-01716,Tara Bhat,15,Female,10th,Semester 1,1.8,6.8,0.5,3,61.3,58.7,54.2,1
STU-01717,Dev Bose,18,Male,12th,Semester 4,2.1,7.6,3.6,4,61.0,63.7,54.0,1
STU-01718,Sneha Singh,20,Female,Undergraduate,Semester 2,3.1,5.7,1.6,5,76.2,71.6,53.1,1
STU-01719,Avani Mishra,15,Female,10th,Semester 4,7.7,6.6,2.6,7,74.4,77.6,81.0,1
STU-01720,Pooja Das,18,Female,11th,Semester 2,4.2,8.6,3.7,6,88.5,75.5,71.2,1
STU-01721,Pranav Joshi,15,Male,9th,Semester 2,4.1,7.1,2.4,6,86.5,71.8,74.1,1
STU-01722,Pooja Mehta,16,Female,10th,Semester 3,3.3,4.7,4.3,5,60.4,46.6,41.9,0
STU-01723,Muhammad Malhotra,17,Male,12th,Semester 2,3.2,5.9,8.4,5,85.6,74.4,65.8,1
STU-01724,Meera Reddy,19,Female,Undergraduate,Semester 3,0.5,6.5,7.6,2,75.1,48.8,34.9,0
STU-01725,Vivaan Bose,15,Male,10th,Semester 4,6.0,6.9,0.7,7,57.2,74.3,76.8,1
STU-01726,Ishaan Kulkarni,14,Male,9th,Semester 3,1.4,8.2,2.9,3,85.5,60.6,68.7,1
STU-01727,Arjun Singh,16,Male,12th,Semester 2,3.3,6.5,3.5,6,84.4,59.9,52.9,1
STU-01728,Khushi Gupta,14,Female,10th,Semester 3,0.9,6.3,1.3,3,92.9,58.8,56.7,1
STU-01729,Dev Mishra,16,Male,11th,Semester 2,4.6,8.2,0.7,7,62.3,60.8,48.2,0
STU-01730,Meera Gupta,14,Female,9th,Semester 1,6.2,6.6,2.4,7,68.5,68.8,60.6,1
STU-01731,Vihaan Chouhan,14,Male,9th,Semester 2,4.9,5.9,6.5,7,85.0,76.7,56.5,1
STU-01732,Aanya Deshmukh,15,Female,10th,Semester 3,1.9,7.8,3.5,4,97.3,68.3,68.8,1
STU-01733,Advik Kumar,17,Male,11th,Semester 1,0.9,6.2,4.5,2,83.0,50.4,45.2,0
STU-01734,Pranav Mehta,17,Male,12th,Semester 4,2.7,7.0,4.4,4,81.3,60.8,49.1,0
STU-01735,Riya Chouhan,17,Female,11th,Semester 1,3.1,6.9,5.2,5,69.8,63.7,62.8,1
STU-01736,Riya Rao,16,Female,10th,Semester 4,0.8,6.1,9.0,3,87.2,44.3,31.1,0
STU-01737,Anika Bose,19,Female,Undergraduate,Semester 2,4.2,6.8,7.0,6,56.4,55.0,42.3,0
STU-01738,Meera Das,18,Female,12th,Semester 2,3.9,5.7,3.1,6,79.3,59.7,62.1,1
STU-01739,Aadhya Rao,16,Female,11th,Semester 4,6.3,5.9,3.7,7,88.3,91.5,79.4,1
STU-01740,Riya Chouhan,19,Female,Undergraduate,Semester 2,3.0,6.9,5.0,6,73.1,61.7,67.9,1
STU-01741,Rohan Verma,21,Male,Undergraduate,Semester 2,6.0,9.3,1.8,7,98.9,75.1,77.7,1
STU-01742,Aaryan Choudhury,19,Male,Undergraduate,Semester 1,2.5,5.8,2.6,4,90.6,71.9,60.3,1
STU-01743,Vivaan Patel,14,Male,10th,Semester 4,1.4,8.2,1.4,3,68.0,71.5,60.0,1
STU-01744,Diya Mehta,18,Female,Undergraduate,Semester 2,3.3,7.7,5.0,5,74.6,55.5,61.8,1
STU-01745,Muhammad Das,16,Male,12th,Semester 3,0.8,7.0,2.9,3,60.6,63.4,46.4,0
STU-01746,Vivaan Kumar,16,Male,9th,Semester 2,1.3,6.2,3.6,3,77.5,71.1,54.6,1
STU-01747,Avani Mishra,15,Female,10th,Semester 2,5.9,9.4,2.6,7,67.2,79.6,68.5,1
STU-01748,Myra Chouhan,18,Female,11th,Semester 2,2.5,6.5,4.0,4,87.4,51.0,52.9,1
STU-01749,Advaith Sharma,15,Male,10th,Semester 4,10.0,8.6,2.1,7,47.8,81.8,77.2,1
STU-01750,Pooja Sharma,15,Female,9th,Semester 3,3.5,9.1,2.3,6,84.6,67.5,62.6,1
STU-01751,Saanvi Kulkarni,16,Female,10th,Semester 2,7.4,6.6,6.6,7,82.8,68.1,55.9,1
STU-01752,Navya Singh,14,Female,10th,Semester 4,2.7,6.8,1.4,5,88.9,66.8,65.1,1
STU-01753,Reyansh Deshmukh,15,Male,10th,Semester 3,2.5,4.8,1.7,4,49.1,43.7,46.0,0
STU-01754,Krishna Deshmukh,16,Male,9th,Semester 3,3.4,7.3,4.6,5,89.5,70.5,60.7,1
STU-01755,Advik Rao,15,Male,10th,Semester 3,3.6,6.1,1.4,6,96.2,81.4,59.9,1
STU-01756,Kabir Bose,16,Male,10th,Semester 4,3.0,4.0,4.8,5,85.7,60.3,53.6,1
STU-01757,Diya Mehta,20,Female,Undergraduate,Semester 3,2.5,8.4,2.3,5,89.7,72.8,59.3,1
STU-01758,Khushi Kapoor,21,Female,Undergraduate,Semester 2,8.2,5.5,8.7,7,90.4,81.6,69.4,1
STU-01759,Ayaan Patel,21,Male,Undergraduate,Semester 2,4.5,7.6,0.6,6,79.0,61.0,57.9,1
STU-01760,Ishaan Malhotra,19,Male,Undergraduate,Semester 4,7.3,5.3,3.4,7,79.7,82.8,76.6,1
STU-01761,Ishaan Das,18,Male,Undergraduate,Semester 2,2.1,4.3,3.4,4,63.8,46.0,33.0,0
STU-01762,Dhruv Singh,16,Male,9th,Semester 4,7.2,8.1,2.0,7,88.2,84.5,100.0,1
STU-01763,Priyanka Joshi,15,Female,10th,Semester 2,5.0,7.1,4.1,7,46.4,45.8,53.9,1
STU-01764,Vihaan Patel,19,Male,Undergraduate,Semester 3,7.0,7.3,0.5,7,71.8,75.7,64.9,1
STU-01765,Isha Bose,16,Female,9th,Semester 1,7.9,5.5,5.1,7,65.0,61.3,68.6,1
STU-01766,Muhammad Bhat,15,Male,10th,Semester 2,2.0,8.0,3.9,4,89.9,58.6,63.4,1
STU-01767,Pranav Malhotra,18,Male,11th,Semester 3,2.9,4.7,6.4,4,93.1,67.0,44.1,0
STU-01768,Isha Kapoor,16,Female,9th,Semester 4,2.0,5.7,2.8,3,68.7,51.3,51.7,1
STU-01769,Aarav Patel,16,Male,12th,Semester 4,2.8,7.1,7.5,5,89.8,65.5,54.6,1
STU-01770,Rohan Choudhury,16,Male,12th,Semester 1,3.2,8.6,5.3,5,82.6,71.6,57.5,1
STU-01771,Isha Rao,18,Female,12th,Semester 2,3.7,6.1,4.3,6,68.7,68.1,56.1,1
STU-01772,Vivaan Joshi,15,Male,10th,Semester 2,4.9,9.3,4.1,7,86.5,76.9,73.9,1
STU-01773,Ayaan Patel,21,Male,Undergraduate,Semester 2,2.9,6.3,3.7,5,86.6,53.5,56.5,1
STU-01774,Aaryan Sharma,18,Male,12th,Semester 4,6.6,7.0,9.5,7,66.8,66.5,56.6,1
STU-01775,Vihaan Singh,17,Male,11th,Semester 1,7.1,7.7,3.8,7,95.3,82.6,82.7,1
STU-01776,Saanvi Rao,16,Female,10th,Semester 2,8.2,4.7,1.5,7,88.8,78.3,85.6,1
STU-01777,Atharv Mehta,14,Male,10th,Semester 1,3.7,7.3,5.5,6,91.1,72.6,62.9,1
STU-01778,Avani Iyer,20,Female,Undergraduate,Semester 3,5.0,8.6,2.6,7,89.3,70.5,65.5,1
STU-01779,Arnav Gupta,17,Male,12th,Semester 4,4.4,8.5,2.5,7,46.1,65.8,50.5,1
STU-01780,Pooja Choudhury,15,Female,9th,Semester 2,2.7,7.0,2.7,4,48.4,49.9,57.7,1
STU-01781,Dev Singh,18,Male,11th,Semester 4,8.1,5.3,5.2,7,80.5,77.2,75.0,1
STU-01782,Meera Kapoor,14,Female,10th,Semester 1,3.5,7.7,5.2,6,77.1,56.5,60.0,1
STU-01783,Aadhya Verma,14,Female,10th,Semester 4,3.1,6.3,3.1,6,67.8,56.4,49.9,0
STU-01784,Anand Nair,22,Male,Undergraduate,Semester 1,3.1,7.7,5.4,5,99.4,70.5,75.9,1
STU-01785,Ishaan Bhat,14,Male,10th,Semester 2,2.8,8.3,2.1,4,85.2,57.2,60.3,1
STU-01786,Meera Das,15,Female,10th,Semester 1,3.8,7.1,7.0,6,70.0,79.2,65.3,1
STU-01787,Diya Kapoor,16,Female,11th,Semester 2,3.8,7.2,3.2,6,73.4,53.9,54.7,1
STU-01788,Siddharth Kulkarni,15,Male,9th,Semester 4,2.8,6.7,11.0,4,84.5,55.9,37.3,0
STU-01789,Sai Bose,18,Male,11th,Semester 1,0.9,6.0,3.7,2,51.5,43.6,45.6,0
STU-01790,Aadhya Das,15,Female,9th,Semester 3,1.4,7.3,0.8,3,88.7,75.4,65.0,1
STU-01791,Muhammad Mishra,18,Male,12th,Semester 4,1.2,7.5,3.0,2,77.0,62.7,52.1,1
STU-01792,Muhammad Verma,16,Male,11th,Semester 4,5.8,6.1,4.6,7,74.1,69.9,60.3,1
STU-01793,Aadhya Chouhan,14,Female,10th,Semester 3,2.0,7.3,2.1,4,70.9,55.3,48.1,0
STU-01794,Ayaan Bhat,21,Male,Undergraduate,Semester 4,4.8,4.9,2.7,7,85.2,70.5,63.0,1
STU-01795,Shaurya Mishra,15,Male,10th,Semester 1,0.9,5.5,5.5,2,89.9,57.2,51.1,1
STU-01796,Reyansh Das,14,Male,10th,Semester 2,3.1,6.8,5.7,6,82.8,69.3,64.3,1
STU-01797,Sai Gupta,16,Male,10th,Semester 2,4.3,6.8,2.3,7,72.1,53.8,53.6,1
STU-01798,Aanya Kumar,18,Female,11th,Semester 4,1.8,7.6,1.3,4,82.3,65.9,53.5,1
STU-01799,Advaith Kapoor,20,Male,Undergraduate,Semester 1,3.5,6.3,1.2,5,78.7,60.6,58.9,1
STU-01800,Navya Iyer,15,Female,10th,Semester 2,2.2,8.8,2.4,4,87.4,64.0,61.4,1
STU-01801,Navya Patel,14,Female,10th,Semester 1,5.4,5.2,1.1,7,65.4,70.4,77.9,1
STU-01802,Sara Banerjee,16,Female,11th,Semester 2,3.8,8.6,6.8,6,84.2,64.7,71.3,1
STU-01803,Sai Mehta,17,Male,12th,Semester 1,0.6,5.7,7.8,3,53.9,30.0,20.5,0
STU-01804,Meera Chouhan,17,Female,12th,Semester 4,1.2,5.5,1.6,2,72.6,53.7,44.2,0
STU-01805,Sai Mishra,21,Male,Undergraduate,Semester 4,3.8,6.6,0.8,6,77.9,64.8,60.3,1
STU-01806,Atharv Verma,16,Male,11th,Semester 3,2.2,7.3,1.1,4,84.3,71.5,60.6,1
STU-01807,Angel Patel,19,Other,Undergraduate,Semester 2,12.0,7.6,4.4,7,70.7,82.5,86.4,1
STU-01808,Aaryan Kumar,14,Male,9th,Semester 3,1.0,7.6,0.9,2,82.6,55.6,53.9,1
STU-01809,Angel Bhat,15,Female,9th,Semester 2,4.3,7.1,0.9,7,80.1,72.2,71.1,1
STU-01810,Dev Chouhan,14,Male,10th,Semester 1,6.3,8.9,2.6,7,93.6,73.9,73.6,1
STU-01811,Aarav Chouhan,14,Male,9th,Semester 4,1.4,4.6,1.0,3,68.4,45.0,43.5,0
STU-01812,Aaradhya Bhat,18,Female,Undergraduate,Semester 4,4.0,4.4,3.5,6,73.9,64.3,62.9,1
STU-01813,Isha Das,18,Female,11th,Semester 1,6.2,6.7,11.0,7,57.0,45.6,44.1,0
STU-01814,Anushka Nair,14,Female,9th,Semester 3,1.2,7.6,1.9,3,61.4,52.2,42.4,0
STU-01815,Muhammad Rao,21,Male,Undergraduate,Semester 4,2.3,5.6,3.0,5,79.1,56.6,44.1,0
STU-01816,Sneha Reddy,15,Female,10th,Semester 2,4.1,7.8,7.8,6,67.8,72.5,53.1,1
STU-01817,Khushi Bhat,14,Female,10th,Semester 2,3.4,5.8,6.3,6,65.4,60.5,45.4,0
STU-01818,Anika Sharma,15,Female,10th,Semester 4,7.5,5.9,0.5,7,81.1,79.0,68.4,1
STU-01819,Sai Bose,15,Male,10th,Semester 3,1.5,6.8,7.3,4,76.2,61.0,42.7,0
STU-01820,Sneha Mishra,16,Female,9th,Semester 2,2.5,6.3,1.6,4,73.8,59.0,53.2,1
STU-01821,Anika Bose,17,Female,12th,Semester 4,1.3,6.4,1.5,4,85.1,63.9,48.9,0
STU-01822,Myra Iyer,20,Female,Undergraduate,Semester 4,4.6,5.8,0.6,7,81.4,72.9,63.5,1
STU-01823,Avani Kulkarni,16,Female,10th,Semester 1,1.4,6.7,3.0,4,82.5,60.1,50.4,1
STU-01824,Aditya Kapoor,16,Male,12th,Semester 2,2.9,7.2,2.7,4,99.1,64.6,54.3,1
STU-01825,Anand Banerjee,14,Male,9th,Semester 3,3.5,6.9,1.8,6,85.4,73.1,65.6,1
STU-01826,Myra Verma,16,Female,11th,Semester 1,1.5,9.6,2.6,3,90.3,75.4,59.9,1
STU-01827,Riya Mishra,17,Female,12th,Semester 4,1.9,8.4,0.7,3,58.5,51.1,45.8,0
STU-01828,Aaryan Gupta,19,Male,Undergraduate,Semester 1,5.1,7.2,2.1,7,92.3,80.7,66.7,1
STU-01829,Advik Gupta,15,Male,9th,Semester 3,3.2,6.7,5.0,6,62.8,42.2,36.3,0
STU-01830,Rohan Nair,14,Male,9th,Semester 2,2.9,7.9,3.1,5,74.2,55.8,56.9,1
STU-01831,Pooja Kapoor,22,Female,Undergraduate,Semester 2,4.3,8.3,10.1,6,91.5,80.6,61.8,1
STU-01832,Ishaan Sharma,16,Male,9th,Semester 2,6.3,7.0,2.2,7,58.9,78.2,61.7,1
STU-01833,Dhruv Banerjee,14,Male,9th,Semester 4,4.9,7.6,1.1,7,74.7,69.3,74.5,1
STU-01834,Riya Nair,15,Female,9th,Semester 3,2.0,5.5,6.5,3,93.1,60.7,42.0,0
STU-01835,Anushka Mehta,18,Female,Undergraduate,Semester 2,4.3,9.0,3.0,6,70.4,67.3,67.8,1
STU-01836,Pranav Kulkarni,16,Male,12th,Semester 1,1.5,5.7,3.8,4,40.0,43.7,29.6,0
STU-01837,Dhruv Patel,16,Male,9th,Semester 1,2.4,5.5,2.6,5,96.5,82.7,73.0,1
STU-01838,Arnav Verma,14,Male,9th,Semester 3,1.7,7.7,2.2,4,63.6,51.5,44.6,0
STU-01839,Reyansh Chouhan,15,Male,9th,Semester 1,3.2,7.5,2.1,6,87.3,59.7,60.6,1
STU-01840,Myra Mehta,16,Female,11th,Semester 2,0.8,6.9,1.9,3,91.3,62.8,58.9,1
STU-01841,Aditya Kulkarni,18,Male,Undergraduate,Semester 1,5.3,5.9,2.8,7,94.4,79.9,68.8,1
STU-01842,Shaurya Verma,16,Male,11th,Semester 3,5.9,5.7,5.7,7,67.7,65.2,58.1,1
STU-01843,Rohan Chouhan,17,Other,11th,Semester 4,0.7,8.0,1.7,2,69.3,60.0,47.6,0
STU-01844,Kavya Reddy,16,Female,11th,Semester 4,0.7,8.8,11.0,3,56.8,52.3,26.0,0
STU-01845,Arnav Bhat,21,Male,Undergraduate,Semester 3,0.9,7.7,7.2,2,97.6,59.1,54.0,1
STU-01846,Meera Mehta,20,Female,Undergraduate,Semester 4,4.8,7.1,2.1,7,53.6,67.1,52.7,1
STU-01847,Krishna Bose,16,Male,12th,Semester 4,8.4,7.4,3.8,7,71.9,77.9,79.6,1
STU-01848,Pari Singh,16,Female,9th,Semester 1,6.5,6.7,4.0,7,92.6,84.4,83.3,1
STU-01849,Angel Singh,16,Female,12th,Semester 3,2.5,5.7,3.9,4,63.4,52.6,44.9,0
STU-01850,Pari Iyer,18,Female,Undergraduate,Semester 4,2.9,6.8,0.8,5,81.0,67.6,55.3,1
STU-01851,Pari Iyer,15,Female,10th,Semester 2,3.1,8.0,5.8,6,73.6,59.7,61.1,1
STU-01852,Pooja Bose,18,Female,12th,Semester 1,4.3,7.5,3.4,6,84.2,56.8,60.3,1
STU-01853,Krishna Singh,16,Male,10th,Semester 4,2.1,8.2,1.1,4,58.0,50.3,32.4,0
STU-01854,Muhammad Malhotra,17,Male,11th,Semester 1,2.2,6.6,1.2,4,75.8,65.6,62.0,1
STU-01855,Angel Rao,20,Female,Undergraduate,Semester 3,2.4,7.3,4.5,4,67.2,52.8,52.9,1
STU-01856,Pooja Kulkarni,16,Female,9th,Semester 4,2.3,5.1,3.1,5,89.6,54.8,47.5,0
STU-01857,Myra Iyer,16,Female,12th,Semester 1,7.0,7.7,2.4,7,68.2,68.3,69.2,1
STU-01858,Sara Bhat,17,Female,12th,Semester 1,4.7,7.0,1.3,7,75.6,66.3,73.1,1
STU-01859,Diya Choudhury,18,Female,12th,Semester 2,2.7,9.8,1.0,5,82.5,52.6,58.0,1
STU-01860,Rohan Kulkarni,17,Male,11th,Semester 4,6.9,7.8,1.7,7,93.5,83.2,89.4,1
STU-01861,Pooja Sharma,17,Female,12th,Semester 2,4.6,6.7,2.7,7,80.2,61.4,64.1,1
STU-01862,Aaradhya Bhat,14,Female,10th,Semester 4,7.6,8.1,1.3,7,93.5,77.9,76.3,1
STU-01863,Aaryan Das,18,Male,Undergraduate,Semester 2,1.9,6.1,1.0,4,94.5,84.9,65.9,1
STU-01864,Riya Singh,15,Female,10th,Semester 2,2.1,6.7,1.8,5,90.9,65.4,62.3,1
STU-01865,Meera Chouhan,17,Female,12th,Semester 4,2.1,6.8,1.1,5,88.1,66.0,62.9,1
STU-01866,Aanya Chouhan,15,Female,10th,Semester 4,9.1,7.9,5.0,7,91.6,85.8,79.1,1
STU-01867,Advaith Deshmukh,14,Male,10th,Semester 3,1.2,4.5,2.7,2,95.4,60.8,53.8,1
STU-01868,Anushka Mishra,22,Female,Undergraduate,Semester 4,2.8,7.2,3.2,5,79.8,54.9,60.0,1
STU-01869,Dev Mishra,14,Male,10th,Semester 2,2.2,6.7,3.7,4,91.0,61.1,53.7,1
STU-01870,Sneha Joshi,18,Female,11th,Semester 3,0.9,6.7,3.6,3,75.2,46.0,45.9,0
STU-01871,Ananya Banerjee,17,Female,12th,Semester 3,3.4,7.1,3.4,6,94.4,71.1,66.0,1
STU-01872,Sai Iyer,17,Male,12th,Semester 2,1.5,6.0,1.0,4,83.2,68.9,58.0,1
STU-01873,Advaith Banerjee,18,Male,12th,Semester 4,6.4,6.7,1.9,7,81.3,69.8,78.5,1
STU-01874,Aditya Patel,15,Male,9th,Semester 1,4.4,8.2,1.8,7,85.2,72.0,65.7,1
STU-01875,Atharv Reddy,18,Male,12th,Semester 1,5.4,7.2,3.2,7,66.2,62.8,52.3,1
STU-01876,Shaurya Das,18,Male,11th,Semester 4,5.0,7.7,4.9,7,51.9,51.5,50.2,1
STU-01877,Anushka Mishra,21,Female,Undergraduate,Semester 3,3.6,8.4,3.1,6,67.6,74.6,65.6,1
STU-01878,Aarav Bhat,18,Male,11th,Semester 2,6.6,5.7,0.6,7,53.9,77.4,60.6,1
STU-01879,Arjun Mishra,19,Male,Undergraduate,Semester 4,2.3,7.1,1.8,4,65.6,61.3,45.7,0
STU-01880,Dev Singh,18,Male,11th,Semester 2,1.3,9.0,5.5,4,88.4,53.9,51.5,1
STU-01881,Atharv Kulkarni,14,Male,10th,Semester 1,2.8,7.0,7.1,5,85.1,50.9,41.4,0
STU-01882,Ishaan Bose,18,Male,12th,Semester 3,3.3,8.4,1.4,5,78.8,73.2,60.7,1
STU-01883,Advik Nair,14,Male,10th,Semester 2,2.0,7.1,6.7,3,70.5,50.9,52.3,1
STU-01884,Priyanka Chouhan,19,Female,Undergraduate,Semester 1,11.7,5.6,1.5,7,82.6,97.0,95.6,1
STU-01885,Myra Kulkarni,19,Female,Undergraduate,Semester 3,2.3,7.2,3.5,5,78.1,47.9,58.5,1
STU-01886,Shaurya Joshi,15,Male,9th,Semester 4,5.0,6.4,3.3,7,86.7,59.3,67.8,1
STU-01887,Sara Gupta,22,Female,Undergraduate,Semester 3,1.7,6.2,1.5,4,79.5,54.3,49.2,0
STU-01888,Angel Banerjee,15,Female,9th,Semester 1,3.9,6.6,1.9,6,80.1,53.9,58.3,1
STU-01889,Rohan Iyer,15,Male,10th,Semester 2,3.9,6.7,2.8,6,78.4,64.2,57.0,1
STU-01890,Myra Chouhan,18,Female,Undergraduate,Semester 3,1.8,7.6,6.2,4,86.1,68.3,60.3,1
STU-01891,Sai Chouhan,15,Male,9th,Semester 3,7.1,6.9,7.3,7,74.8,78.8,66.0,1
STU-01892,Kabir Verma,15,Male,9th,Semester 4,1.7,6.5,1.7,4,91.0,65.5,63.1,1
STU-01893,Angel Malhotra,18,Female,11th,Semester 4,5.2,7.5,6.0,7,67.2,45.7,57.5,1
STU-01894,Reyansh Kumar,18,Male,12th,Semester 4,7.0,6.8,3.9,7,73.2,71.2,76.0,1
STU-01895,Sara Iyer,14,Female,9th,Semester 2,5.2,6.3,1.8,7,62.9,68.1,52.5,1
STU-01896,Reyansh Chouhan,16,Male,12th,Semester 4,1.7,8.2,3.6,4,72.6,50.2,39.4,0
STU-01897,Pranav Mishra,19,Male,Undergraduate,Semester 2,0.9,7.1,1.0,2,67.0,53.5,58.9,1
STU-01898,Sara Verma,18,Female,11th,Semester 4,4.4,6.5,1.9,6,88.9,74.4,59.8,1
STU-01899,Kabir Kapoor,18,Male,Undergraduate,Semester 3,6.0,8.5,3.2,7,83.4,77.1,62.5,1
STU-01900,Tanvi Choudhury,18,Female,Undergraduate,Semester 3,1.5,7.7,1.5,3,80.7,52.0,56.5,1
STU-01901,Muhammad Verma,16,Male,12th,Semester 3,1.5,5.8,2.2,3,64.9,60.8,54.7,1
STU-01902,Riya Verma,17,Female,11th,Semester 2,2.5,6.7,6.5,5,75.4,40.8,39.9,0
STU-01903,Advaith Sharma,16,Male,12th,Semester 4,2.8,6.6,2.5,4,74.3,64.6,69.8,1
STU-01904,Anika Kulkarni,14,Female,10th,Semester 3,5.2,6.1,0.8,7,48.5,63.7,50.3,1
STU-01905,Priyanka Patel,14,Female,10th,Semester 2,5.7,8.6,4.9,7,92.4,67.0,65.8,1
STU-01906,Ayaan Malhotra,20,Male,Undergraduate,Semester 1,3.8,5.9,1.7,6,97.5,87.7,64.8,1
STU-01907,Ishaan Verma,17,Male,11th,Semester 3,4.1,8.2,0.9,6,70.0,61.7,49.5,0
STU-01908,Priyanka Bose,15,Female,9th,Semester 4,2.9,5.0,4.3,5,87.3,72.1,60.0,1
STU-01909,Isha Patel,22,Female,Undergraduate,Semester 3,4.2,6.9,6.8,6,73.0,58.4,55.3,1
STU-01910,Dev Banerjee,16,Male,9th,Semester 2,5.0,8.0,3.1,7,90.3,68.2,74.1,1
STU-01911,Aarav Kumar,17,Male,12th,Semester 3,5.0,6.9,3.2,7,85.6,62.9,62.8,1
STU-01912,Shaurya Patel,15,Male,9th,Semester 2,12.0,7.4,3.0,7,85.9,89.0,100.0,1
STU-01913,Myra Patel,18,Female,11th,Semester 2,3.1,8.0,4.3,5,90.4,68.1,64.1,1
STU-01914,Priyanka Nair,17,Female,12th,Semester 2,7.1,8.1,1.8,7,78.2,69.6,75.9,1
STU-01915,Advaith Banerjee,18,Male,Undergraduate,Semester 4,3.6,7.3,2.3,5,83.2,69.7,68.1,1
STU-01916,Pari Joshi,16,Female,11th,Semester 3,5.0,7.4,6.1,7,81.5,65.2,63.3,1
STU-01917,Angel Nair,15,Female,9th,Semester 1,2.2,8.8,0.6,5,68.8,63.4,62.5,1
STU-01918,Navya Joshi,16,Female,10th,Semester 4,5.6,9.0,2.4,7,83.7,68.0,70.3,1
STU-01919,Advaith Malhotra,17,Male,12th,Semester 3,1.8,6.4,3.3,3,66.6,47.3,47.8,0
STU-01920,Sara Verma,18,Female,12th,Semester 2,1.3,5.9,3.9,3,74.1,41.0,48.6,0
STU-01921,Priyanka Mehta,16,Female,9th,Semester 1,2.9,7.4,3.6,5,72.5,58.1,57.5,1
STU-01922,Shaurya Rao,22,Male,Undergraduate,Semester 4,2.5,5.8,6.9,4,59.5,37.1,39.3,0
STU-01923,Khushi Patel,18,Female,Undergraduate,Semester 2,2.8,6.7,2.0,4,72.7,55.4,53.9,1
STU-01924,Shaurya Kulkarni,16,Male,11th,Semester 2,3.6,6.9,5.1,5,82.8,70.1,56.9,1
STU-01925,Tara Malhotra,17,Female,11th,Semester 3,0.8,7.7,2.8,2,81.4,54.0,47.7,0
STU-01926,Aditya Choudhury,18,Male,12th,Semester 1,8.2,7.6,3.6,7,64.6,79.7,82.4,1
STU-01927,Reyansh Kapoor,17,Male,11th,Semester 4,2.5,6.5,2.2,4,45.8,51.9,46.9,0
STU-01928,Advik Kulkarni,15,Male,9th,Semester 4,4.4,9.1,4.3,6,82.6,65.3,67.5,1
